,Unnamed: 0,user_name,user_location,user_description,user_verified,date,text,original,hashtags,source,Subjectivity,Polarity,analysis,label,Topic modelling LDA,Topic modeling lDA Tuning
43,43,Gaurav Lamba ✨ 🇮🇳 #MI💙,"नई दिल्ली, भारत",https://t.co/Q1N94PETKY,False,2022-06-23 04:19:09,rt officialdmrc wear mask time prevent spread virus much possibl stopthespread delhimetro httpstco,"RT @OfficialDMRC: Wear a mask at all times to prevent the spread of the virus as much as possible.

#StoptheSpread
#DelhiMetro https://t.co…","['StoptheSpread', 'DelhiMetro']",Twitter for Android,0.2,0.2,positive,2,"0.077*""http"" + 0.048*""card"" + 0.047*""delhimetro"" + 0.043*""bird"" + 0.037*""metro""","0.059*""gate"" + 0.053*""secur"" + 0.031*""reason"" + 0.030*""metro"" + 0.029*""updat"""
44,44,Pawan,,,False,2022-06-23 04:07:35,rt bpawan officialdmrc hauz khas gate close last day open,RT @b2pawan220: @OfficialDMRC why did hauz khas gate no 2 is closed from last 20 days and when will be it open??,,Twitter for Android,0.2833333333333333,0.0,neutral,1,"0.107*""gate"" + 0.075*""station"" + 0.070*""metro"" + 0.051*""close"" + 0.046*""secur""","0.023*""line"" + 0.019*""vihar"" + 0.019*""kindli"" + 0.018*""guy"" + 0.017*""long"""
45,45,Ankit Kushwaha ,India,Loading.....,False,2022-06-23 03:48:29,shivash officialdmrc thank think taken bag secur check,"@shivash45156448 @OfficialDMRC Thanks,
But I think it taken out from my bag, during security check.",,Twitter for Android,0.0,0.0,neutral,1,"0.057*""metro"" + 0.050*""line"" + 0.041*""delhi"" + 0.024*""peopl"" + 0.023*""hour""","0.021*""http"" + 0.021*""delhi"" + 0.019*""metro"" + 0.017*""inconveni"" + 0.016*""caus"""
46,46,Neeraj Gupta,,,False,2022-06-23 03:47:52,officialdmrc request pleas remov encroach station entri exit gate face mani problem enter exit station,@OfficialDMRC I request to you please remove the encroachment from the station's entry and exit gate. We face many problems entering and exit from the station .,,Twitter for Android,0.0,0.0,neutral,1,"0.107*""gate"" + 0.075*""station"" + 0.070*""metro"" + 0.051*""close"" + 0.046*""secur""","0.023*""line"" + 0.019*""vihar"" + 0.019*""kindli"" + 0.018*""guy"" + 0.017*""long"""
47,47,Harpreet singh,"Delhi, India",I m arprit singh from delhi,False,2022-06-23 03:46:49,officialdmrc long line daili hot sunni morn dwarka metro station due one x ray machin need atleast one machin go smooth httpstcoobxmmhnib,@OfficialDMRC long lines daily in the hot sunny morning   at dwarka metro station this is only due to only one x ray machine need atleast one more machine to go smoothly. https://t.co/ObXmm7HNib,,Twitter for Android,0.53125,0.11875000000000001,positive,2,"0.057*""metro"" + 0.050*""line"" + 0.041*""delhi"" + 0.024*""peopl"" + 0.023*""hour""","0.021*""http"" + 0.021*""delhi"" + 0.019*""metro"" + 0.017*""inconveni"" + 0.016*""caus"""
48,48,sachin kumar,"New Delhi, India",,False,2022-06-23 03:44:31,officialdmrc face issu everi day dwarka metro station everi one stand long queue singl scan machinepleas look httpstcodcmjxzx,"@OfficialDMRC we face this issue every day at Dwarka metro station.  Every one standing a long queue, because of single scanned machine.Please look this. https://t.co/dC0MJx0ZXS",,Twitter for Android,0.4,-0.05,negative,0,"0.064*""metro"" + 0.048*""delhi"" + 0.044*""station"" + 0.024*""polio"" + 0.023*""puls""","0.036*""metro"" + 0.034*""station"" + 0.031*""gate"" + 0.028*""close"" + 0.026*""card"""
49,49,Roshan Raj Singh,Delhi NCR,Data Analyst | Transit Lover | Meteorology Enthusiast | ❤️Delhi | ❤️Delhi Metro,False,2022-06-23 03:42:22,rt deepakb roshanraj aarnavg officialdmrc amirsai officialdmrc dmrc start oper train vishvidala,RT @DeepakB33263630: @RoshanRaj08 @aarnavg17 @OfficialDMRC @AmirSai43048804 @OfficialDMRC DMRC has started operating trains from Vishvidala…,,Twitter Web App,0.0,0.0,neutral,1,"0.081*""metro"" + 0.047*""station"" + 0.034*""time"" + 0.031*""train"" + 0.025*""coach""","0.034*""http"" + 0.034*""delhimetro"" + 0.026*""leav"" + 0.026*""zhvetjj"" + 0.025*""friend"""
50,50,Rishiraj Shukla,"New Delhi, Delhi",Happy for No Reason ॐ,False,2022-06-23 03:40:22,central secretariat metro station gate escal repair month officialdmrc inconveni elder femal small child dcpdelhimetro arvindkejriw httpstcoiwtenu,"This is Central Secretariat metro station Gate No.4, the escalators are under repair for a month now @OfficialDMRC Such inconvenience for elderly and females with small children. @DCP_DelhiMetro @ArvindKejriwal https://t.co/IW5t1e8nu5",,Twitter for Android,0.325,-0.125,negative,0,"0.106*""metro"" + 0.048*""gate"" + 0.047*""line"" + 0.040*""secur"" + 0.035*""updat""","0.031*""servic"" + 0.026*""line"" + 0.020*""dmrc"" + 0.019*""delay"" + 0.017*""yellow"""
51,51,Deepak Baid,,Raise problemes of comman man,False,2022-06-23 03:30:19,roshanraj aarnavg officialdmrc amirsai officialdmrc dmrc start oper train vishvidalaya qutab minar samaypur bad huda citi qutab minar metro run empti huda metro get full kashmiri gate ideal univers huda run manag crowd nonsens dmrc offici,"@RoshanRaj08 @aarnavg17 @OfficialDMRC @AmirSai43048804 @OfficialDMRC DMRC has started operating trains from Vishvidalaya to Qutab Minar and Samaypur Badli to Huda City. Qutab Minar metro runs empty but Huda metro gets full at Kashmiri gate itself.

Ideally from University to Huda should run to manage crowd.

Nonsense DMRC Officials.",,Twitter for Android,0.7388888888888889,0.18333333333333338,positive,2,"0.081*""metro"" + 0.047*""station"" + 0.034*""time"" + 0.031*""train"" + 0.025*""coach""","0.034*""http"" + 0.034*""delhimetro"" + 0.026*""leav"" + 0.026*""zhvetjj"" + 0.025*""friend"""
52,52,Mohan,delhi,,False,2022-06-23 03:24:38,officialdmrc dear metro ac workingpasseng suffer pleas take action coach number b reach sikandar hauz khas,"@OfficialDMRC 

Dear Metro, 
Your AC is not working,passenger are suffering, please take action, I am in coach number M2 B08, reached at sikandar from Hauz khas",,Twitter for Android,0.1,0.1,positive,2,"0.081*""metro"" + 0.047*""station"" + 0.034*""time"" + 0.031*""train"" + 0.025*""coach""","0.034*""http"" + 0.034*""delhimetro"" + 0.026*""leav"" + 0.026*""zhvetjj"" + 0.025*""friend"""
53,53,shiva sharma,,,False,2022-06-23 03:13:24,ankitkus officialdmrc go kashmeeri gate metro lost found offic metro,@ankitkus @OfficialDMRC Go to kashmeeri gate metro there is lost and found offic metro,,Twitter for Android,0.0,0.0,neutral,1,"0.107*""gate"" + 0.075*""station"" + 0.070*""metro"" + 0.051*""close"" + 0.046*""secur""","0.023*""line"" + 0.019*""vihar"" + 0.019*""kindli"" + 0.018*""guy"" + 0.017*""long"""
54,54,Gaurav Sharma,"Gurgaon, India",Gravity pulls you down... Inspiration pulls you up...,False,2022-06-23 02:59:33,officialdmrc yellow line run slow last mani day yesterday tweet normal servic resum today slow arjangarh onward somebodi get sort result loss time commut ndtv timesofindia,@OfficialDMRC Why the yellow line running slow for last many days. Yesterday you tweeted that normal services have resumed. But today again it's slow from Arjangarh onwards. Can somebody get this sorted as it is resulting into loss of time for commuters. @ndtv @timesofindia,,Twitter for Android,0.3033333333333333,-0.09000000000000001,negative,0,"0.106*""metro"" + 0.048*""gate"" + 0.047*""line"" + 0.040*""secur"" + 0.035*""updat""","0.031*""servic"" + 0.026*""line"" + 0.020*""dmrc"" + 0.019*""delay"" + 0.017*""yellow"""
55,55,KASHI MISHRA,Utter Pradesh,Writer,False,2022-06-23 02:41:28,dear dmrc noida electron citi coach number md display proper work pleas either someth officialdmrc httpstcozvzommewp,"Dear DMRC Noida electronic City coach number M3D39  DISPLAY ARE NOT PROPER WORKING PLEASE EITHER OFF IT OF SOMETHING DO. 
@OfficialDMRC https://t.co/zVZoMMew7p",,Twitter for Android,0.1,0.0,neutral,1,"0.081*""metro"" + 0.047*""station"" + 0.034*""time"" + 0.031*""train"" + 0.025*""coach""","0.034*""http"" + 0.034*""delhimetro"" + 0.026*""leav"" + 0.026*""zhvetjj"" + 0.025*""friend"""
56,56,ASHISH KHANDELWAL,,,False,2022-06-23 02:39:32,rt avinashjok officialdmrc sir lost helmet nawada metro station check u found inform,"RT @avinashjoker: @OfficialDMRC sir I lost my helmet at nawada metro station while checking @7:50 am.
If u found than informe me",,Twitter Web App,0.0,0.0,neutral,1,"0.064*""metro"" + 0.048*""delhi"" + 0.044*""station"" + 0.024*""polio"" + 0.023*""puls""","0.036*""metro"" + 0.034*""station"" + 0.031*""gate"" + 0.028*""close"" + 0.026*""card"""
57,57,ASHISH KHANDELWAL,,,False,2022-06-23 02:38:22,officialdmrc sir officialdmrc lost helmat vaishali metro pleas tell helmat,"@OfficialDMRC Sir @OfficialDMRC  I was lost my helmat in vaishali metro.
Please tell me where is my helmate ?",,Twitter Web App,0.0,0.0,neutral,1,"0.081*""metro"" + 0.047*""station"" + 0.034*""time"" + 0.031*""train"" + 0.025*""coach""","0.034*""http"" + 0.034*""delhimetro"" + 0.026*""leav"" + 0.026*""zhvetjj"" + 0.025*""friend"""
58,58,__vaimpire__,India,"😈 
Davil 😊",False,2022-06-23 02:32:23,officialdmrc hey magenta line go kalkaji hauzkha insid metro alot mosquito fli bite pleas ensur safeti dangu mansoon thank regard shyam,"@OfficialDMRC 
Hey here I am in magenta line 
Going kalkaji to Hauzkhas.
Inside the metro alot of mosquito are flying and biting 🙄🙄.
Please ensure some safety for dangue as mansoon is on.🙏🙏🙏
Thanks and regards
Shyam",,Twitter for Android,0.0,0.0,neutral,1,"0.043*""http"" + 0.033*""delhimetro"" + 0.032*""metro"" + 0.031*""line"" + 0.021*""train""","0.025*""miss"" + 0.023*""work"" + 0.023*""metro"" + 0.020*""station"" + 0.019*""gate"""
59,59,Bharat First,,,False,2022-06-23 02:24:02,kgahlot officialdmrc transportdelhi arvindkejriw transportdelhi worst depart lost rc documentsunko pta hi nhi kuch bhi,"@kgahlot @OfficialDMRC @TransportDelhi @ArvindKejriwal @TransportDelhi is worst department, they have lost my RC documents,unko pta hi nhi kuch bhi ,",,Twitter for Android,1.0,-1.0,negative,0,"0.046*""metro"" + 0.044*""http"" + 0.024*""dcp_delhimetro"" + 0.023*""dmrc"" + 0.023*""park""","0.025*""blue"" + 0.024*""thank"" + 0.024*""line"" + 0.021*""delhimetro"" + 0.020*""india"""
60,60,Mission Peace and Clean,,,False,2022-06-23 02:17:44,officialdmrc td locat panel work identifi come current station locat httpstcousogamnqcj,"@OfficialDMRC T2D50
location panel not working how to identify coming and current station location. https://t.co/uSOgamnqCJ",,Twitter for Android,0.4,0.0,neutral,1,"0.071*""metro"" + 0.057*""station"" + 0.053*""http"" + 0.025*""action"" + 0.021*""take""","0.019*""aarnavg"" + 0.019*""line"" + 0.016*""metro"" + 0.016*""video"" + 0.016*""mask"""
61,61,Delhi Complaint,"Delhi, India","Tweet/Share more picture/video of grievance with time location and problem. 
#delhicomplaint
We Make Delhi green, clean and corruption free. 
#TeamDelhi",False,2022-06-23 02:17:36,rt kgahlot recur incid breakdown various line delhi metro month caus inconveni passeng,RT @kgahlot: There have been recurring incidences of breakdowns on various lines of Delhi Metro this month causing inconvenience to passeng…,,Twitter for Android,0.5,0.0,neutral,1,"0.106*""metro"" + 0.048*""gate"" + 0.047*""line"" + 0.040*""secur"" + 0.035*""updat""","0.031*""servic"" + 0.026*""line"" + 0.020*""dmrc"" + 0.019*""delay"" + 0.017*""yellow"""
62,62,OM,"Burari, New Delhi",Govt,False,2022-06-23 02:01:43,officialdmrc ac work metro b coach,@OfficialDMRC AC is not working in metro M3 B40 coach.,,Twitter for Android,0.0,0.0,neutral,1,"0.081*""metro"" + 0.047*""station"" + 0.034*""time"" + 0.031*""train"" + 0.025*""coach""","0.034*""http"" + 0.034*""delhimetro"" + 0.026*""leav"" + 0.026*""zhvetjj"" + 0.025*""friend"""
63,63,Rachna Teelawat,,"Dreamer,Learner,Gate Aspirant",False,2022-06-23 02:00:38,come shiv vihar dilli haat ina today without chang maujpur babarpur officialdmrc,Can I come from Shiv vihar to Dilli haat INA today without changing at  Maujpur Babarpur @OfficialDMRC,,Twitter Web App,0.0,0.0,neutral,1,"0.081*""metro"" + 0.047*""station"" + 0.034*""time"" + 0.031*""train"" + 0.025*""coach""","0.034*""http"" + 0.034*""delhimetro"" + 0.026*""leav"" + 0.026*""zhvetjj"" + 0.025*""friend"""
64,64,Manu Mishra,,,False,2022-06-23 01:57:22,officialdmrc hire halfway decent pr agenc tweet absurd,@OfficialDMRC Hire a half-way decent PR agency. These tweets are absurd.,,Twitter for Android,0.8333333333333333,-0.16666666666666669,negative,0,"0.043*""http"" + 0.033*""delhimetro"" + 0.032*""metro"" + 0.031*""line"" + 0.021*""train""","0.025*""miss"" + 0.023*""work"" + 0.023*""metro"" + 0.020*""station"" + 0.019*""gate"""
65,65,RWA34972,"New Delhi, India","नाम ऐसा करो के काम हो जाए और काम ऐसा करो के नाम हो जाए!

चौधरी पवन कुमार
अध्यक्ष–सरस्वती इंक्लेव गोपाल नगर
नजफगढ़ नई दिल्ली 110043
91+8510001111",False,2022-06-23 01:49:27,rt kgahlot recur incid breakdown various line delhi metro month caus inconveni passeng,RT @kgahlot: There have been recurring incidences of breakdowns on various lines of Delhi Metro this month causing inconvenience to passeng…,,Twitter for Android,0.5,0.0,neutral,1,"0.106*""metro"" + 0.048*""gate"" + 0.047*""line"" + 0.040*""secur"" + 0.035*""updat""","0.031*""servic"" + 0.026*""line"" + 0.020*""dmrc"" + 0.019*""delay"" + 0.017*""yellow"""
66,66,KAMALJIT SINGH,,"i Love Nature and love everything that nature has created.

                   inqalab ਜਿੰਦਾਬਾਦ",False,2022-06-23 01:47:48,rt kgahlot recur incid breakdown various line delhi metro month caus inconveni passeng,RT @kgahlot: There have been recurring incidences of breakdowns on various lines of Delhi Metro this month causing inconvenience to passeng…,,Twitter for Android,0.5,0.0,neutral,1,"0.106*""metro"" + 0.048*""gate"" + 0.047*""line"" + 0.040*""secur"" + 0.035*""updat""","0.031*""servic"" + 0.026*""line"" + 0.020*""dmrc"" + 0.019*""delay"" + 0.017*""yellow"""
67,67,Delii5,,"Tea liker , Human Concerns , We should must balance nature by making nature friendly policies all over the world , isolate nations not cooperating  .",False,2022-06-23 01:36:02,officialdmrc today gate open rajind nagar station caus lot inconveni,@OfficialDMRC Today gate not open @ 7am @ Rajinder nagar station caused lot of inconvenience.,,Twitter for Android,0.5,0.0,neutral,1,"0.106*""metro"" + 0.048*""gate"" + 0.047*""line"" + 0.040*""secur"" + 0.035*""updat""","0.031*""servic"" + 0.026*""line"" + 0.020*""dmrc"" + 0.019*""delay"" + 0.017*""yellow"""
68,68,Yogacharya Jagdish,"Hanumangarh,Bharat",#savesoil  #savefarmer  #savelife  #savewater  #savenature  #saveplanet  ... Let's minimum 100 tweets daily for save soil. Only & only for the save soil.,False,2022-06-23 01:17:27,rt nm cmodelhi officialdmrc cpsavesoil arvindkejriw delhi good initi display delhi metro spread awaren,"RT @Nm3530: @CMODelhi @OfficialDMRC @cpsavesoil @ArvindKejriwal  @delhi Good initiative, by display in Delhi metro will spread the awarenes…",,Twitter for Android,0.6000000000000001,0.7,positive,2,"0.046*""metro"" + 0.044*""http"" + 0.024*""dcp_delhimetro"" + 0.023*""dmrc"" + 0.023*""park""","0.025*""blue"" + 0.024*""thank"" + 0.024*""line"" + 0.021*""delhimetro"" + 0.020*""india"""
69,69,gaurav gupta 7011647176,Delhi,For Queries Call  7011647176,False,2022-06-23 00:57:42,officialdmrc man diali open tap bath leav flow metro pillar request sever time wast locat r block dilshad garden metro park jhilmil metro station httpstcovhrqmtozl,"@OfficialDMRC 
This man dialy opens the tap to bath and leave this to flow on metro pillar requested him several times but waste
Location R block dilshad garden
Metro park Jhilmil metro station https://t.co/vhRqMto9zl",,Twitter for Android,0.5,0.0,neutral,1,"0.081*""metro"" + 0.047*""station"" + 0.034*""time"" + 0.031*""train"" + 0.025*""coach""","0.034*""http"" + 0.034*""delhimetro"" + 0.026*""leav"" + 0.026*""zhvetjj"" + 0.025*""friend"""
70,70,Naveen,India,"Want someone to smile..being human first...
Nature lover, warrior for clean air, Plant tree to save mother earth (पेड़ लगाओ धरती बचाओ), #savesoil",False,2022-06-23 00:50:36,cmodelhi officialdmrc cpsavesoil arvindkejriw delhi good initi display delhi metro spread awar good reach impact savesoil savesoilmov pollut gurgaon httpstcogenkmrfm,"@CMODelhi @OfficialDMRC @cpsavesoil @ArvindKejriwal  @delhi Good initiative, by display in Delhi metro will spread the awareness for good reach with more impact . #SaveSoil #SaveSoilMovement #pollution #Gurgaon https://t.co/0Ge0NKMrFM",,Twitter for Android,0.6000000000000001,0.7,positive,2,"0.046*""metro"" + 0.044*""http"" + 0.024*""dcp_delhimetro"" + 0.023*""dmrc"" + 0.023*""park""","0.025*""blue"" + 0.024*""thank"" + 0.024*""line"" + 0.021*""delhimetro"" + 0.020*""india"""
71,71,Paramjit Singh,"New Delhi, India","Done graduation from CVS, Sheikh Sarai, New Delhi, like travelling.",False,2022-06-23 00:42:55,kgahlot officialdmrc display monitor show arriv time number coach work various metro station includ aiim ina udyog bhawan etc yellow line caus lot difficulti commut,"@kgahlot @OfficialDMRC Display monitors showing arrival time and number of coaches are not working at various metro stations, including AIIMS, INA, udyog bhawan etc on yellow line. This causes lot of difficulties to commuters",,Twitter for Android,0.25,0.0,neutral,1,"0.081*""metro"" + 0.047*""station"" + 0.034*""time"" + 0.031*""train"" + 0.025*""coach""","0.034*""http"" + 0.034*""delhimetro"" + 0.026*""leav"" + 0.026*""zhvetjj"" + 0.025*""friend"""
72,72,Rushikesh,,,False,2022-06-23 00:17:48,rt kgahlot recur incid breakdown various line delhi metro month caus inconveni passeng,RT @kgahlot: There have been recurring incidences of breakdowns on various lines of Delhi Metro this month causing inconvenience to passeng…,,Twitter Web App,0.5,0.0,neutral,1,"0.106*""metro"" + 0.048*""gate"" + 0.047*""line"" + 0.040*""secur"" + 0.035*""updat""","0.031*""servic"" + 0.026*""line"" + 0.020*""dmrc"" + 0.019*""delay"" + 0.017*""yellow"""
